play_session_id,user_id,start_datetime,end_datetime,channel_code,status_code,total_score,duration_minutes,session_date
197,82,2024-04-23 10:29:08.508000-06:00,2024-04-23 19:04:08.508000-06:00,MOBILE,ABORTED,1806,515.0,2024-04-23
198,319,2024-07-29 20:14:19.641000-06:00,2024-07-29 21:25:19.641000-06:00,MOBILE,TIMEOUT,3958,71.0,2024-07-29
199,18,2024-10-19 15:46:59.689000-06:00,2024-10-19 17:04:59.689000-06:00,BROWSER,TIMEOUT,1587,78.0,2024-10-19
200,327,2024-07-23 16:58:31.824000-06:00,2024-07-23 23:34:31.824000-06:00,BROWSER,TIMEOUT,585,396.0,2024-07-23
201,297,2024-09-17 03:07:14.046000-06:00,2024-09-17 05:48:14.046000-06:00,MOBILE,COMPLETED,2628,161.0,2024-09-17
202,495,2024-01-12 07:38:05.394000-06:00,2024-01-12 11:30:05.394000-06:00,BROWSER,TIMEOUT,2474,232.0,2024-01-12
203,202,2024-01-03 16:23:44.577000-06:00,2024-01-03 21:15:44.577000-06:00,BROWSER,ABORTED,2228,292.0,2024-01-03
204,387,2024-10-21 10:12:14.697000-06:00,2024-10-21 15:55:14.697000-06:00,BROWSER,COMPLETED,3165,343.0,2024-10-21
205,13,2024-05-31 21:14:25.014000-06:00,2024-06-01 02:31:25.014000-06:00,MOBILE,ABORTED,362,317.0,2024-05-31
206,341,2024-12-15 12:22:06.084000-06:00,2024-12-15 20:35:06.084000-06:00,BROWSER,ABORTED,1065,493.0,2024-12-15
207,468,2024-11-07 08:55:32.893000-06:00,2024-11-07 15:37:32.893000-06:00,MOBILE,ABORTED,4687,402.0,2024-11-07
208,211,2024-10-18 19:57:24.676000-06:00,2024-10-19 00:07:24.676000-06:00,MOBILE,ABORTED,1146,250.0,2024-10-18
209,478,2024-09-05 05:30:31.767000-06:00,2024-09-05 15:12:31.767000-06:00,MOBILE,COMPLETED,4643,582.0,2024-09-05
210,154,2024-05-08 10:38:33.484000-06:00,2024-05-08 17:24:33.484000-06:00,MOBILE,TIMEOUT,4382,406.0,2024-05-08
211,360,2024-11-29 12:19:15.669000-06:00,2024-11-29 21:58:15.669000-06:00,BROWSER,TIMEOUT,4010,579.0,2024-11-29
212,238,2024-07-15 19:52:32.124000-06:00,2024-07-16 02:12:32.124000-06:00,MOBILE,TIMEOUT,394,380.0,2024-07-15
213,352,2024-05-24 23:56:17.056000-06:00,2024-05-25 06:23:17.056000-06:00,MOBILE,COMPLETED,3470,387.0,2024-05-24
214,178,2024-09-10 17:19:49.141000-06:00,2024-09-10 22:11:49.141000-06:00,BROWSER,ABORTED,1428,292.0,2024-09-10
215,208,2024-02-20 21:24:06.159000-06:00,2024-02-21 05:32:06.159000-06:00,MOBILE,ABORTED,2325,488.0,2024-02-20
216,255,2024-02-10 13:06:42.922000-06:00,2024-02-10 22:15:42.922000-06:00,BROWSER,COMPLETED,186,549.0,2024-02-10
217,365,2024-05-12 06:26:08.580000-06:00,2024-05-12 11:20:08.580000-06:00,BROWSER,ABORTED,1244,294.0,2024-05-12
218,240,2024-05-11 12:58:53.244000-06:00,2024-05-11 13:17:53.244000-06:00,BROWSER,TIMEOUT,4192,19.0,2024-05-11
219,125,2024-01-24 02:04:57.433000-06:00,2024-01-24 11:43:57.433000-06:00,MOBILE,COMPLETED,1408,579.0,2024-01-24
220,173,2024-12-18 01:42:25.981000-06:00,2024-12-18 06:40:25.981000-06:00,MOBILE,ABORTED,2254,298.0,2024-12-18
221,74,2024-04-27 19:53:42.365000-06:00,2024-04-27 20:41:42.365000-06:00,BROWSER,ABORTED,2788,48.0,2024-04-27
222,55,2024-12-21 08:31:02.768000-06:00,2024-12-21 11:03:02.768000-06:00,MOBILE,TIMEOUT,4179,152.0,2024-12-21
223,381,2024-09-28 08:29:25.881000-06:00,2024-09-28 10:56:25.881000-06:00,MOBILE,ABORTED,3457,147.0,2024-09-28
224,247,2024-03-11 14:17:10.870000-06:00,2024-03-11 21:10:10.870000-06:00,MOBILE,COMPLETED,4653,413.0,2024-03-11
225,38,2024-07-30 10:15:04.169000-06:00,2024-07-30 16:15:04.169000-06:00,MOBILE,ABORTED,978,360.0,2024-07-30
226,439,2024-08-09 22:41:13.551000-06:00,2024-08-10 07:42:13.551000-06:00,MOBILE,COMPLETED,3912,541.0,2024-08-09
227,427,2024-09-02 07:52:53.246000-06:00,2024-09-02 15:04:53.246000-06:00,MOBILE,ABORTED,1121,432.0,2024-09-02
228,398,2024-10-05 21:08:08.901000-06:00,2024-10-05 23:57:08.901000-06:00,MOBILE,ABORTED,3151,169.0,2024-10-05
229,95,2024-10-28 19:30:23.692000-06:00,2024-10-29 01:15:23.692000-06:00,BROWSER,ABORTED,1579,345.0,2024-10-28
230,9,2024-11-29 01:32:38.945000-06:00,2024-11-29 05:06:38.945000-06:00,BROWSER,COMPLETED,3697,214.0,2024-11-29
231,250,2024-01-19 16:55:39.083000-06:00,2024-01-19 20:52:39.083000-06:00,MOBILE,TIMEOUT,4246,237.0,2024-01-19
232,185,2024-08-06 21:50:32.188000-06:00,2024-08-07 04:41:32.188000-06:00,MOBILE,COMPLETED,215,411.0,2024-08-06
233,432,2024-04-27 14:41:56.071000-06:00,2024-04-27 22:38:56.071000-06:00,BROWSER,COMPLETED,4599,477.0,2024-04-27
234,99,2024-10-21 15:46:39.790000-06:00,2024-10-21 21:03:39.790000-06:00,MOBILE,TIMEOUT,684,317.0,2024-10-21
235,302,2024-07-29 05:56:36.487000-06:00,2024-07-29 08:53:36.487000-06:00,BROWSER,COMPLETED,2336,177.0,2024-07-29
236,430,2024-07-23 02:25:10.067000-06:00,2024-07-23 04:13:10.067000-06:00,BROWSER,COMPLETED,1628,108.0,2024-07-23
237,451,2024-02-27 21:16:09.166000-06:00,2024-02-28 00:35:09.166000-06:00,BROWSER,TIMEOUT,2517,199.0,2024-02-27
238,466,2024-06-19 16:44:19.103000-06:00,2024-06-20 00:25:19.103000-06:00,MOBILE,TIMEOUT,234,461.0,2024-06-19
239,388,2024-01-28 20:22:14.785000-06:00,2024-01-28 23:31:14.785000-06:00,BROWSER,ABORTED,2963,189.0,2024-01-28
240,22,2024-04-25 18:14:26.707000-06:00,2024-04-25 19:51:26.707000-06:00,MOBILE,ABORTED,1052,97.0,2024-04-25
241,460,2024-12-19 20:15:07.512000-06:00,2024-12-20 02:05:07.512000-06:00,MOBILE,COMPLETED,4408,350.0,2024-12-19
242,236,2024-03-19 13:15:05.907000-06:00,2024-03-19 17:23:05.907000-06:00,MOBILE,TIMEOUT,2205,248.0,2024-03-19
243,423,2024-03-28 20:52:26.480000-06:00,2024-03-28 21:48:26.480000-06:00,BROWSER,ABORTED,3432,56.0,2024-03-28
244,449,2024-06-23 02:12:19.747000-06:00,2024-06-23 07:33:19.747000-06:00,MOBILE,TIMEOUT,1924,321.0,2024-06-23
245,200,2024-11-13 20:12:43.481000-06:00,2024-11-14 01:43:43.481000-06:00,MOBILE,TIMEOUT,3625,331.0,2024-11-13
246,45,2024-02-06 08:50:53.027000-06:00,2024-02-06 09:19:53.027000-06:00,MOBILE,COMPLETED,4790,29.0,2024-02-06
247,263,2024-01-30 07:44:17.702000-06:00,2024-01-30 08:07:17.702000-06:00,BROWSER,COMPLETED,2622,23.0,2024-01-30
248,450,2024-09-30 08:46:06.682000-06:00,2024-09-30 10:46:06.682000-06:00,MOBILE,COMPLETED,2397,120.0,2024-09-30
249,125,2024-05-18 16:24:39.661000-06:00,2024-05-18 20:24:39.661000-06:00,MOBILE,TIMEOUT,859,240.0,2024-05-18
250,389,2024-08-23 03:39:39.668000-06:00,2024-08-23 11:25:39.668000-06:00,MOBILE,ABORTED,4640,466.0,2024-08-23
251,230,2024-01-20 14:51:43.423000-06:00,2024-01-20 19:12:43.423000-06:00,BROWSER,TIMEOUT,4827,261.0,2024-01-20
252,270,2024-08-31 14:50:48.481000-06:00,2024-09-01 00:33:48.481000-06:00,BROWSER,TIMEOUT,2760,583.0,2024-08-31
253,309,2024-12-27 18:58:07.723000-06:00,2024-12-27 19:50:07.723000-06:00,BROWSER,COMPLETED,3695,52.0,2024-12-27
254,344,2024-10-22 13:29:47.754000-06:00,2024-10-22 19:26:47.754000-06:00,MOBILE,TIMEOUT,1127,357.0,2024-10-22
255,38,2024-09-15 20:03:24.348000-06:00,2024-09-15 23:29:24.348000-06:00,BROWSER,TIMEOUT,3607,206.0,2024-09-15
256,126,2024-12-07 09:11:19.525000-06:00,2024-12-07 09:29:19.525000-06:00,BROWSER,ABORTED,2560,18.0,2024-12-07
257,240,2024-11-08 21:38:26.451000-06:00,2024-11-09 04:08:26.451000-06:00,BROWSER,COMPLETED,4998,390.0,2024-11-08
258,206,2024-11-01 07:49:53.090000-06:00,2024-11-01 15:17:53.090000-06:00,BROWSER,TIMEOUT,1432,448.0,2024-11-01
259,299,2024-12-07 11:35:50.503000-06:00,2024-12-07 17:08:50.503000-06:00,BROWSER,COMPLETED,155,333.0,2024-12-07
260,101,2024-05-28 11:00:36.922000-06:00,2024-05-28 13:10:36.922000-06:00,MOBILE,TIMEOUT,1122,130.0,2024-05-28
261,57,2024-11-22 16:36:00.273000-06:00,2024-11-22 23:06:00.273000-06:00,MOBILE,COMPLETED,670,390.0,2024-11-22
262,80,2024-10-13 23:23:25.524000-06:00,2024-10-14 03:26:25.524000-06:00,BROWSER,TIMEOUT,2328,243.0,2024-10-13
263,271,2024-08-07 02:19:41.541000-06:00,2024-08-07 08:43:41.541000-06:00,MOBILE,TIMEOUT,2043,384.0,2024-08-07
264,164,2024-12-01 04:50:23.465000-06:00,2024-12-01 14:09:23.465000-06:00,MOBILE,ABORTED,3799,559.0,2024-12-01
265,497,2024-09-08 04:20:07.217000-06:00,2024-09-08 06:50:07.217000-06:00,MOBILE,COMPLETED,3388,150.0,2024-09-08
266,76,2024-11-14 11:39:43.343000-06:00,2024-11-14 15:58:43.343000-06:00,BROWSER,TIMEOUT,4169,259.0,2024-11-14
267,274,2024-12-05 21:09:27.015000-06:00,2024-12-06 04:15:27.015000-06:00,BROWSER,ABORTED,2646,426.0,2024-12-05
268,212,2024-02-11 10:59:20.475000-06:00,2024-02-11 11:34:20.475000-06:00,MOBILE,COMPLETED,2417,35.0,2024-02-11
269,449,2024-12-12 19:11:58.597000-06:00,2024-12-13 00:19:58.597000-06:00,MOBILE,ABORTED,1244,308.0,2024-12-12
270,310,2024-02-23 22:38:24.028000-06:00,2024-02-24 04:11:24.028000-06:00,BROWSER,TIMEOUT,2969,333.0,2024-02-23
271,284,2024-01-18 05:48:15.918000-06:00,2024-01-18 10:53:15.918000-06:00,MOBILE,ABORTED,1171,305.0,2024-01-18
272,265,2024-09-15 09:08:44.912000-06:00,2024-09-15 16:00:44.912000-06:00,MOBILE,TIMEOUT,4450,412.0,2024-09-15
273,412,2024-11-10 05:23:59.420000-06:00,2024-11-10 13:58:59.420000-06:00,MOBILE,ABORTED,4940,515.0,2024-11-10
274,446,2024-10-05 14:29:19.970000-06:00,2024-10-05 16:49:19.970000-06:00,MOBILE,TIMEOUT,1449,140.0,2024-10-05
276,448,2024-06-07 15:50:29.566000-06:00,2024-06-07 23:36:29.566000-06:00,BROWSER,ABORTED,271,466.0,2024-06-07
277,370,2024-12-28 15:26:16.464000-06:00,2024-12-28 19:41:16.464000-06:00,BROWSER,COMPLETED,2992,255.0,2024-12-28
278,79,2024-12-04 23:03:44.971000-06:00,2024-12-05 03:16:44.971000-06:00,BROWSER,COMPLETED,4667,253.0,2024-12-04
279,152,2024-07-02 21:48:35.904000-06:00,2024-07-03 04:04:35.904000-06:00,MOBILE,ABORTED,1454,376.0,2024-07-02
280,141,2024-08-13 14:06:41.761000-06:00,2024-08-13 21:14:41.761000-06:00,MOBILE,COMPLETED,1819,428.0,2024-08-13
281,421,2024-09-09 07:07:58.959000-06:00,2024-09-09 13:05:58.959000-06:00,BROWSER,ABORTED,1058,358.0,2024-09-09
282,131,2024-12-21 06:25:46.870000-06:00,2024-12-21 14:43:46.870000-06:00,MOBILE,TIMEOUT,3772,498.0,2024-12-21
283,292,2024-12-24 23:54:35.446000-06:00,2024-12-25 00:51:35.446000-06:00,MOBILE,TIMEOUT,4561,57.0,2024-12-24
284,190,2024-11-14 01:45:42.237000-06:00,2024-11-14 03:01:42.237000-06:00,MOBILE,TIMEOUT,3559,76.0,2024-11-14
285,179,2024-10-20 08:20:54.949000-06:00,2024-10-20 11:01:54.949000-06:00,BROWSER,COMPLETED,1516,161.0,2024-10-20
286,305,2024-11-19 00:34:58.340000-06:00,2024-11-19 06:33:58.340000-06:00,BROWSER,COMPLETED,4704,359.0,2024-11-19
287,491,2024-06-10 04:55:38.375000-06:00,2024-06-10 10:18:38.375000-06:00,BROWSER,TIMEOUT,2468,323.0,2024-06-10
288,196,2024-10-22 16:32:02.213000-06:00,2024-10-22 18:07:02.213000-06:00,BROWSER,ABORTED,1106,95.0,2024-10-22
289,357,2024-09-09 03:55:38.609000-06:00,2024-09-09 12:54:38.609000-06:00,MOBILE,ABORTED,2659,539.0,2024-09-09
290,452,2024-11-29 09:18:30.068000-06:00,2024-11-29 09:36:30.068000-06:00,BROWSER,ABORTED,4107,18.0,2024-11-29
291,329,2024-11-14 20:32:05.523000-06:00,2024-11-15 06:25:05.523000-06:00,MOBILE,COMPLETED,2882,593.0,2024-11-14
292,234,2024-07-23 00:32:21.577000-06:00,2024-07-23 06:34:21.577000-06:00,BROWSER,ABORTED,2345,362.0,2024-07-23
293,306,2024-09-26 17:17:12.029000-06:00,2024-09-26 17:58:12.029000-06:00,MOBILE,TIMEOUT,3510,41.0,2024-09-26
294,112,2024-07-12 03:32:16.027000-06:00,2024-07-12 09:54:16.027000-06:00,BROWSER,ABORTED,3723,382.0,2024-07-12
295,472,2024-09-26 14:39:32.034000-06:00,2024-09-26 20:44:32.034000-06:00,BROWSER,ABORTED,2192,365.0,2024-09-26
296,266,2024-11-17 20:54:03.838000-06:00,2024-11-18 03:12:03.838000-06:00,BROWSER,TIMEOUT,1858,378.0,2024-11-17
297,46,2024-10-16 15:26:52.028000-06:00,2024-10-16 19:41:52.028000-06:00,BROWSER,ABORTED,3052,255.0,2024-10-16
298,5,2024-06-02 15:05:39.781000-06:00,2024-06-02 18:02:39.781000-06:00,BROWSER,COMPLETED,2585,177.0,2024-06-02
299,433,2024-09-12 08:26:49.354000-06:00,2024-09-12 16:46:49.354000-06:00,MOBILE,TIMEOUT,1315,500.0,2024-09-12
300,355,2024-08-18 00:29:28.235000-06:00,2024-08-18 01:21:28.235000-06:00,BROWSER,ABORTED,1851,52.0,2024-08-18
301,420,2024-06-25 08:31:02.309000-06:00,2024-06-25 18:22:02.309000-06:00,BROWSER,TIMEOUT,1135,591.0,2024-06-25
302,426,2024-06-23 00:28:13.645000-06:00,2024-06-23 02:36:13.645000-06:00,MOBILE,COMPLETED,3105,128.0,2024-06-23
303,55,2024-12-22 06:42:04.676000-06:00,2024-12-22 07:33:04.676000-06:00,BROWSER,TIMEOUT,1866,51.0,2024-12-22
304,340,2024-12-25 12:53:50.292000-06:00,2024-12-25 14:27:50.292000-06:00,MOBILE,ABORTED,1087,94.0,2024-12-25
305,238,2024-09-18 20:46:21.434000-06:00,2024-09-19 01:59:21.434000-06:00,MOBILE,TIMEOUT,2718,313.0,2024-09-18
306,216,2024-04-14 15:43:25.408000-06:00,2024-04-14 18:46:25.408000-06:00,BROWSER,COMPLETED,304,183.0,2024-04-14
307,33,2024-07-23 07:25:53.288000-06:00,2024-07-23 12:43:53.288000-06:00,MOBILE,ABORTED,1552,318.0,2024-07-23
308,299,2024-12-08 12:58:25.979000-06:00,2024-12-08 13:51:25.979000-06:00,BROWSER,TIMEOUT,2200,53.0,2024-12-08
309,182,2024-03-24 05:36:52.239000-06:00,2024-03-24 12:16:52.239000-06:00,BROWSER,ABORTED,4245,400.0,2024-03-24
310,147,2024-02-02 22:30:01.988000-06:00,2024-02-03 07:07:01.988000-06:00,MOBILE,COMPLETED,4877,517.0,2024-02-02
311,463,2024-01-17 10:55:36.537000-06:00,2024-01-17 18:04:36.537000-06:00,MOBILE,ABORTED,980,429.0,2024-01-17
312,89,2024-08-17 14:51:16.010000-06:00,2024-08-17 19:40:16.010000-06:00,MOBILE,COMPLETED,2705,289.0,2024-08-17
313,45,2024-12-04 22:52:06.898000-06:00,2024-12-05 02:06:06.898000-06:00,MOBILE,ABORTED,834,194.0,2024-12-04
314,363,2024-02-22 06:37:36.408000-06:00,2024-02-22 15:16:36.408000-06:00,BROWSER,TIMEOUT,2926,519.0,2024-02-22
315,119,2024-05-14 16:00:38.473000-06:00,2024-05-14 23:53:38.473000-06:00,MOBILE,COMPLETED,4458,473.0,2024-05-14
316,33,2024-12-11 11:28:26.973000-06:00,2024-12-11 14:08:26.973000-06:00,BROWSER,TIMEOUT,2449,160.0,2024-12-11
317,23,2024-05-17 23:39:49.673000-06:00,2024-05-18 02:43:49.673000-06:00,MOBILE,TIMEOUT,3340,184.0,2024-05-17
318,479,2024-02-26 13:29:22.432000-06:00,2024-02-26 18:00:22.432000-06:00,BROWSER,COMPLETED,996,271.0,2024-02-26
319,200,2024-12-24 11:11:36.824000-06:00,2024-12-24 19:10:36.824000-06:00,MOBILE,COMPLETED,2905,479.0,2024-12-24
320,243,2024-03-17 21:58:21.609000-06:00,2024-03-17 22:55:21.609000-06:00,BROWSER,ABORTED,242,57.0,2024-03-17
321,376,2024-10-27 00:44:14.448000-06:00,2024-10-27 09:25:14.448000-06:00,MOBILE,ABORTED,4872,521.0,2024-10-27
322,127,2024-09-12 01:45:22.569000-06:00,2024-09-12 03:50:22.569000-06:00,BROWSER,ABORTED,2372,125.0,2024-09-12
323,295,2024-08-10 00:58:36.257000-06:00,2024-08-10 10:04:36.257000-06:00,MOBILE,TIMEOUT,4738,546.0,2024-08-10
324,434,2024-12-21 06:52:13.024000-06:00,2024-12-21 12:05:13.024000-06:00,MOBILE,ABORTED,4668,313.0,2024-12-21
325,474,2024-10-28 02:15:06.713000-06:00,2024-10-28 08:01:06.713000-06:00,MOBILE,TIMEOUT,2976,346.0,2024-10-28
326,78,2024-01-24 18:31:59.693000-06:00,2024-01-25 01:48:59.693000-06:00,MOBILE,TIMEOUT,249,437.0,2024-01-24
327,233,2024-03-09 03:23:24.455000-06:00,2024-03-09 05:43:24.455000-06:00,MOBILE,COMPLETED,610,140.0,2024-03-09
328,206,2024-11-14 02:19:13.832000-06:00,2024-11-14 09:51:13.832000-06:00,MOBILE,TIMEOUT,1441,452.0,2024-11-14
329,359,2024-08-16 21:17:48.187000-06:00,2024-08-16 21:49:48.187000-06:00,BROWSER,TIMEOUT,2387,32.0,2024-08-16
330,64,2024-09-19 06:47:21.211000-06:00,2024-09-19 10:24:21.211000-06:00,MOBILE,TIMEOUT,3425,217.0,2024-09-19
331,71,2024-08-25 06:40:52.364000-06:00,2024-08-25 15:42:52.364000-06:00,MOBILE,TIMEOUT,2882,542.0,2024-08-25
332,118,2024-12-28 17:55:15.444000-06:00,2024-12-28 22:58:15.444000-06:00,MOBILE,TIMEOUT,2860,303.0,2024-12-28
333,126,2024-12-15 11:02:37.963000-06:00,2024-12-15 13:08:37.963000-06:00,MOBILE,TIMEOUT,1660,126.0,2024-12-15
334,264,2024-07-13 17:39:37.425000-06:00,2024-07-13 22:26:37.425000-06:00,BROWSER,TIMEOUT,2953,287.0,2024-07-13
335,337,2024-02-14 06:10:03.037000-06:00,2024-02-14 11:44:03.037000-06:00,BROWSER,ABORTED,579,334.0,2024-02-14
336,7,2024-03-10 11:42:48.639000-06:00,2024-03-10 14:30:48.639000-06:00,MOBILE,COMPLETED,3176,168.0,2024-03-10
337,117,2024-08-02 14:16:38.037000-06:00,2024-08-02 17:15:38.037000-06:00,MOBILE,TIMEOUT,3275,179.0,2024-08-02
338,42,2024-04-01 16:01:36.045000-06:00,2024-04-02 00:05:36.045000-06:00,BROWSER,COMPLETED,1212,484.0,2024-04-01
339,154,2024-09-02 14:29:57.548000-06:00,2024-09-02 21:05:57.548000-06:00,BROWSER,TIMEOUT,2583,396.0,2024-09-02
340,197,2024-01-30 06:07:07.053000-06:00,2024-01-30 15:37:07.053000-06:00,BROWSER,ABORTED,133,570.0,2024-01-30
341,405,2024-08-05 10:58:58.419000-06:00,2024-08-05 11:35:58.419000-06:00,MOBILE,ABORTED,2456,37.0,2024-08-05
342,498,2024-12-25 03:31:51.029000-06:00,2024-12-25 12:28:51.029000-06:00,BROWSER,ABORTED,2588,537.0,2024-12-25
343,116,2024-04-03 17:29:01.986000-06:00,2024-04-03 19:14:01.986000-06:00,BROWSER,TIMEOUT,3519,105.0,2024-04-03
344,470,2024-06-18 16:05:16.263000-06:00,2024-06-18 19:00:16.263000-06:00,MOBILE,ABORTED,2734,175.0,2024-06-18
345,279,2024-12-11 14:07:14.225000-06:00,2024-12-11 17:27:14.225000-06:00,MOBILE,TIMEOUT,2565,200.0,2024-12-11
346,99,2024-12-02 14:26:00.697000-06:00,2024-12-02 19:45:00.697000-06:00,BROWSER,ABORTED,1889,319.0,2024-12-02
347,386,2024-02-22 02:21:32.664000-06:00,2024-02-22 03:08:32.664000-06:00,MOBILE,TIMEOUT,2311,47.0,2024-02-22
348,60,2024-02-25 07:45:41.185000-06:00,2024-02-25 15:16:41.185000-06:00,BROWSER,TIMEOUT,4721,451.0,2024-02-25
349,482,2024-01-21 09:34:46.017000-06:00,2024-01-21 13:44:46.017000-06:00,MOBILE,TIMEOUT,4213,250.0,2024-01-21
350,135,2024-06-03 07:16:59.204000-06:00,2024-06-03 10:38:59.204000-06:00,BROWSER,COMPLETED,1444,202.0,2024-06-03
351,9,2024-12-04 12:18:56.874000-06:00,2024-12-04 20:38:56.874000-06:00,BROWSER,COMPLETED,1561,500.0,2024-12-04
352,417,2024-08-23 06:35:18.625000-06:00,2024-08-23 06:54:18.625000-06:00,BROWSER,COMPLETED,2556,19.0,2024-08-23
353,218,2024-08-27 07:02:48.408000-06:00,2024-08-27 07:45:48.408000-06:00,BROWSER,TIMEOUT,2302,43.0,2024-08-27
354,354,2024-02-03 00:08:24.604000-06:00,2024-02-03 04:45:24.604000-06:00,BROWSER,COMPLETED,4060,277.0,2024-02-03
355,475,2024-05-23 20:07:03.113000-06:00,2024-05-23 22:00:03.113000-06:00,BROWSER,TIMEOUT,885,113.0,2024-05-23
356,16,2024-10-10 04:51:58.216000-06:00,2024-10-10 13:36:58.216000-06:00,MOBILE,COMPLETED,1420,525.0,2024-10-10
357,475,2024-08-09 15:50:30.338000-06:00,2024-08-09 23:59:30.338000-06:00,BROWSER,ABORTED,4754,489.0,2024-08-09
358,449,2024-12-22 14:47:41.356000-06:00,2024-12-22 15:32:41.356000-06:00,MOBILE,ABORTED,2483,45.0,2024-12-22
359,393,2024-05-29 00:30:40.944000-06:00,2024-05-29 03:05:40.944000-06:00,BROWSER,COMPLETED,4260,155.0,2024-05-29
360,77,2024-02-06 02:32:12.543000-06:00,2024-02-06 07:44:12.543000-06:00,MOBILE,TIMEOUT,577,312.0,2024-02-06
361,180,2024-08-11 14:31:20.850000-06:00,2024-08-11 18:51:20.850000-06:00,BROWSER,TIMEOUT,1131,260.0,2024-08-11
362,475,2024-11-26 00:31:49.156000-06:00,2024-11-26 08:53:49.156000-06:00,MOBILE,TIMEOUT,2689,502.0,2024-11-26
363,237,2024-08-20 05:33:24.172000-06:00,2024-08-20 07:39:24.172000-06:00,BROWSER,ABORTED,3056,126.0,2024-08-20
364,360,2024-12-30 06:15:17.723000-06:00,2024-12-30 15:46:17.723000-06:00,MOBILE,ABORTED,3427,571.0,2024-12-30
365,273,2024-02-27 09:34:31.650000-06:00,2024-02-27 16:51:31.650000-06:00,BROWSER,ABORTED,4820,437.0,2024-02-27
366,105,2024-12-21 07:42:11.282000-06:00,2024-12-21 16:42:11.282000-06:00,BROWSER,TIMEOUT,3279,540.0,2024-12-21
367,82,2024-09-12 16:32:41.517000-06:00,2024-09-12 18:58:41.517000-06:00,BROWSER,COMPLETED,2231,146.0,2024-09-12
368,402,2024-09-17 02:48:02.407000-06:00,2024-09-17 12:47:02.407000-06:00,BROWSER,ABORTED,4657,599.0,2024-09-17
369,342,2024-01-31 09:49:50.345000-06:00,2024-01-31 18:14:50.345000-06:00,BROWSER,ABORTED,857,505.0,2024-01-31
370,268,2024-09-16 17:33:51.624000-06:00,2024-09-17 02:55:51.624000-06:00,MOBILE,COMPLETED,1480,562.0,2024-09-16
371,464,2024-11-24 21:54:05.123000-06:00,2024-11-24 22:19:05.123000-06:00,MOBILE,COMPLETED,603,25.0,2024-11-24
372,480,2024-10-25 00:28:45.364000-06:00,2024-10-25 04:32:45.364000-06:00,BROWSER,TIMEOUT,2528,244.0,2024-10-25
373,400,2024-10-10 05:24:40.908000-06:00,2024-10-10 15:23:40.908000-06:00,MOBILE,ABORTED,3676,599.0,2024-10-10
374,412,2024-11-12 11:38:13.133000-06:00,2024-11-12 13:13:13.133000-06:00,BROWSER,TIMEOUT,3215,95.0,2024-11-12
375,299,2024-12-27 15:43:26.518000-06:00,2024-12-27 20:45:26.518000-06:00,MOBILE,TIMEOUT,3159,302.0,2024-12-27
376,453,2024-05-24 06:34:25.075000-06:00,2024-05-24 12:50:25.075000-06:00,BROWSER,ABORTED,671,376.0,2024-05-24
377,287,2024-11-23 23:09:44.741000-06:00,2024-11-23 23:15:44.741000-06:00,BROWSER,COMPLETED,4435,6.0,2024-11-23
378,390,2024-12-30 10:35:31.838000-06:00,2024-12-30 10:53:31.838000-06:00,MOBILE,TIMEOUT,3803,18.0,2024-12-30
380,98,2024-12-19 16:25:43.360000-06:00,2024-12-19 23:12:43.360000-06:00,MOBILE,COMPLETED,1192,407.0,2024-12-19
381,158,2024-08-18 22:57:04.622000-06:00,2024-08-18 23:56:04.622000-06:00,MOBILE,ABORTED,3477,59.0,2024-08-18
382,480,2024-11-15 01:25:26.776000-06:00,2024-11-15 05:36:26.776000-06:00,BROWSER,COMPLETED,3705,251.0,2024-11-15
383,115,2024-01-19 02:19:55.680000-06:00,2024-01-19 07:03:55.680000-06:00,BROWSER,ABORTED,4161,284.0,2024-01-19
384,418,2024-12-29 11:03:44.247000-06:00,2024-12-29 19:02:44.247000-06:00,BROWSER,TIMEOUT,4946,479.0,2024-12-29
385,244,2024-10-01 15:02:10.165000-06:00,2024-10-01 23:10:10.165000-06:00,MOBILE,ABORTED,4245,488.0,2024-10-01
386,276,2024-12-12 12:31:28.103000-06:00,2024-12-12 18:41:28.103000-06:00,MOBILE,ABORTED,4438,370.0,2024-12-12
387,446,2024-11-16 04:47:26.642000-06:00,2024-11-16 09:56:26.642000-06:00,BROWSER,TIMEOUT,2717,309.0,2024-11-16
388,169,2024-10-26 16:12:11.985000-06:00,2024-10-26 23:27:11.985000-06:00,MOBILE,COMPLETED,602,435.0,2024-10-26
389,438,2024-06-29 17:57:35.789000-06:00,2024-06-30 00:48:35.789000-06:00,BROWSER,ABORTED,4742,411.0,2024-06-29
390,289,2024-08-26 17:19:54.621000-06:00,2024-08-27 01:48:54.621000-06:00,BROWSER,COMPLETED,164,509.0,2024-08-26
391,11,2024-07-06 16:55:21.216000-06:00,2024-07-06 22:49:21.216000-06:00,BROWSER,COMPLETED,4890,354.0,2024-07-06
392,418,2024-12-30 10:53:03.601000-06:00,2024-12-30 15:30:03.601000-06:00,BROWSER,COMPLETED,4507,277.0,2024-12-30
393,247,2024-08-25 12:07:31.944000-06:00,2024-08-25 15:26:31.944000-06:00,MOBILE,ABORTED,3486,199.0,2024-08-25
394,168,2024-07-04 02:32:17.153000-06:00,2024-07-04 07:08:17.153000-06:00,MOBILE,ABORTED,1825,276.0,2024-07-04
